,TimeStamp,assetnum,c2h2,co2,co,c2h6,c2h4,h2,ch4,n2,o2,TDCG,h2o,timestamp
51,2023-07-25T02:59:29.7530953-04:00,10608848,0.0,915.555297851563,265.511047363281,0.0,0.0,0.0,30.5185089111328,5996.88720703125,2288.88818359375,0.0,3.05185103416443,2023-07-25 02:59:29.753095300-04:00
71,2023-07-25T02:59:29.7530953-04:00,10608848,0.0,915.555297851563,265.511047363281,0.0,0.0,0.0,30.5185089111328,5996.88720703125,2288.88818359375,0.0,3.05185103416443,2023-07-25 02:59:29.753095300-04:00
471,2023-07-25T02:59:29.7530953-04:00,10808163,0.0,854.518249511719,430.310974121094,0.0,0.0,0.0,0.0,14007.99609375,6408.88720703125,0.0,3.05185103416443,2023-07-25 02:59:29.753095300-04:00
251,2023-07-25T02:59:29.7530953-04:00,10793168,0.0,1220.74035644531,750.755310058594,0.0,0.0,6.10370206832886,0.0,26001.76953125,10406.8115234375,0.0,3.05185103416443,2023-07-25 02:59:29.753095300-04:00
231,2023-07-25T02:59:29.7530953-04:00,10793167,0.0,885.036804199219,393.688781738281,0.0,0.0,0.0,0.0,11993.7744140625,5188.146484375,0.0,3.05185103416443,2023-07-25 02:59:29.753095300-04:00
344,2023-07-25T02:59:29.7530953-04:00,10795927,0.0,213.62956237793,201.422164916992,0.0,0.0,6.10370206832886,0.0,13000.884765625,7904.2939453125,0.0,3.05185103416443,2023-07-25 02:59:29.753095300-04:00
432,2023-07-25T10:59:29.7530953-04:00,10808161,0.0,885.036804199219,457.777648925781,0.0,0.0,6.10370206832886,0.0,16022.2177734375,6408.88720703125,0.0,3.05185103416443,2023-07-25 10:59:29.753095300-04:00
92,2023-07-25T10:59:29.7530953-04:00,10608851,0.0,1312.2958984375,393.688781738281,0.0,0.0,0.0,0.0,9018.2197265625,1800.59204101563,0.0,3.05185103416443,2023-07-25 10:59:29.753095300-04:00
332,2023-07-25T10:59:29.7530953-04:00,10795927,0.0,213.62956237793,201.422164916992,0.0,0.0,6.10370206832886,0.0,13000.884765625,7812.73828125,0.0,3.05185103416443,2023-07-25 10:59:29.753095300-04:00
412,2023-07-25T10:59:29.7530953-04:00,10808161,0.0,885.036804199219,457.777648925781,0.0,0.0,6.10370206832886,0.0,16022.2177734375,6408.88720703125,0.0,3.05185103416443,2023-07-25 10:59:29.753095300-04:00
372,2023-07-25T10:59:29.7530953-04:00,10808160,0.0,946.073791503906,466.933197021484,0.0,0.0,6.10370206832886,0.0,16022.2177734375,6408.88720703125,0.0,3.05185103416443,2023-07-25 10:59:29.753095300-04:00
345,2023-07-25T10:59:29.7530953-04:00,10795927,0.0,213.62956237793,201.422164916992,0.0,0.0,6.10370206832886,0.0,13000.884765625,7812.73828125,0.0,3.05185103416443,2023-07-25 10:59:29.753095300-04:00
452,2023-07-25T10:59:29.7530953-04:00,10808163,0.0,823.999755859375,430.310974121094,0.0,0.0,0.0,0.0,15015.1064453125,6408.88720703125,0.0,3.05185103416443,2023-07-25 10:59:29.753095300-04:00
12,2023-07-25T10:59:29.7530953-04:00,10047622,0.0,793.481262207031,192.266616821289,0.0,0.0,12.2074041366577,0.0,42985.3203125,12207.4033203125,0.0,3.05185103416443,2023-07-25 10:59:29.753095300-04:00
472,2023-07-25T10:59:29.7530953-04:00,10808163,0.0,823.999755859375,430.310974121094,0.0,0.0,0.0,0.0,15015.1064453125,6408.88720703125,0.0,3.05185103416443,2023-07-25 10:59:29.753095300-04:00
32,2023-07-25T10:59:29.7530953-04:00,10047622,0.0,793.481262207031,192.266616821289,0.0,0.0,12.2074041366577,0.0,42985.3203125,12207.4033203125,0.0,3.05185103416443,2023-07-25 10:59:29.753095300-04:00
312,2023-07-25T10:59:29.7530953-04:00,10793169,0.0,976.59228515625,521.866516113281,0.0,0.0,0.0,0.0,16983.55078125,5798.5166015625,0.0,3.05185103416443,2023-07-25 10:59:29.753095300-04:00
392,2023-07-25T10:59:29.7530953-04:00,10808160,0.0,946.073791503906,466.933197021484,0.0,0.0,6.10370206832886,0.0,16022.2177734375,6408.88720703125,0.0,3.05185103416443,2023-07-25 10:59:29.753095300-04:00
492,2023-07-25T10:59:29.7530953-04:00,10883313,0.0,885.036804199219,485.244293212891,0.0,0.0,6.10370206832886,0.0,16022.2177734375,5493.33154296875,0.0,3.05185103416443,2023-07-25 10:59:29.753095300-04:00
272,2023-07-25T10:59:29.7530953-04:00,10793168,0.0,1190.22192382813,741.599792480469,0.0,0.0,6.10370206832886,0.0,26001.76953125,10101.626953125,0.0,3.05185103416443,2023-07-25 10:59:29.753095300-04:00
212,2023-07-25T10:59:29.7530953-04:00,10793167,0.0,854.518249511719,384.533233642578,0.0,0.0,0.0,0.0,11993.7744140625,5188.146484375,0.0,3.05185103416443,2023-07-25 10:59:29.753095300-04:00
192,2023-07-25T10:59:29.7530953-04:00,10621447,0.0,518.814636230469,64.0888671875,0.0,0.0,0.0,0.0,11993.7744140625,4089.48022460938,0.0,3.05185103416443,2023-07-25 10:59:29.753095300-04:00
132,2023-07-25T10:59:29.7530953-04:00,10621445,0.0,427.259124755859,36.6222114562988,0.0,0.0,0.0,0.0,3021.33251953125,1312.2958984375,0.0,3.05185103416443,2023-07-25 10:59:29.753095300-04:00
232,2023-07-25T10:59:29.7530953-04:00,10793167,0.0,854.518249511719,384.533233642578,0.0,0.0,0.0,0.0,11993.7744140625,5188.146484375,0.0,3.05185103416443,2023-07-25 10:59:29.753095300-04:00
152,2023-07-25T10:59:29.7530953-04:00,10621445,0.0,427.259124755859,36.6222114562988,0.0,0.0,0.0,0.0,3021.33251953125,1312.2958984375,0.0,3.05185103416443,2023-07-25 10:59:29.753095300-04:00
252,2023-07-25T10:59:29.7530953-04:00,10793168,0.0,1190.22192382813,741.599792480469,0.0,0.0,6.10370206832886,0.0,26001.76953125,10101.626953125,0.0,3.05185103416443,2023-07-25 10:59:29.753095300-04:00
52,2023-07-25T10:59:29.7530953-04:00,10608848,0.0,885.036804199219,265.511047363281,0.0,0.0,0.0,30.5185089111328,5996.88720703125,2288.88818359375,0.0,3.05185103416443,2023-07-25 10:59:29.753095300-04:00
112,2023-07-25T10:59:29.7530953-04:00,10608851,0.0,1312.2958984375,393.688781738281,0.0,0.0,0.0,0.0,9018.2197265625,1800.59204101563,0.0,3.05185103416443,2023-07-25 10:59:29.753095300-04:00
72,2023-07-25T10:59:29.7530953-04:00,10608848,0.0,885.036804199219,265.511047363281,0.0,0.0,0.0,30.5185089111328,5996.88720703125,2288.88818359375,0.0,3.05185103416443,2023-07-25 10:59:29.753095300-04:00
172,2023-07-25T10:59:29.7530953-04:00,10621447,0.0,518.814636230469,64.0888671875,0.0,0.0,0.0,0.0,11993.7744140625,4089.48022460938,0.0,3.05185103416443,2023-07-25 10:59:29.753095300-04:00
512,2023-07-25T10:59:29.7530953-04:00,10883313,0.0,885.036804199219,485.244293212891,0.0,0.0,6.10370206832886,0.0,16022.2177734375,5493.33154296875,0.0,3.05185103416443,2023-07-25 10:59:29.753095300-04:00
292,2023-07-25T10:59:29.7530953-04:00,10793169,0.0,976.59228515625,521.866516113281,0.0,0.0,0.0,0.0,16983.55078125,5798.5166015625,0.0,3.05185103416443,2023-07-25 10:59:29.753095300-04:00
346,2023-07-25T18:59:29.7530953-04:00,10795927,0.0,213.62956237793,201.422164916992,0.0,0.0,6.10370206832886,0.0,13000.884765625,7995.849609375,0.0,3.05185103416443,2023-07-25 18:59:29.753095300-04:00
253,2023-07-25T18:59:29.7530953-04:00,10793168,0.0,1220.74035644531,741.599792480469,0.0,0.0,6.10370206832886,0.0,26001.76953125,10101.626953125,0.0,3.05185103416443,2023-07-25 18:59:29.753095300-04:00
213,2023-07-25T18:59:29.7530953-04:00,10793167,0.0,885.036804199219,402.844329833984,0.0,0.0,0.0,0.0,11993.7744140625,5310.220703125,0.0,3.05185103416443,2023-07-25 18:59:29.753095300-04:00
393,2023-07-25T18:59:29.7530953-04:00,10808160,0.0,946.073791503906,457.777648925781,0.0,0.0,6.10370206832886,0.0,16022.2177734375,6286.81298828125,0.0,3.05185103416443,2023-07-25 18:59:29.753095300-04:00
33,2023-07-25T18:59:29.7530953-04:00,10047622,0.0,793.481262207031,192.266616821289,0.0,0.0,12.2074041366577,0.0,42985.3203125,12390.5146484375,0.0,3.05185103416443,2023-07-25 18:59:29.753095300-04:00
113,2023-07-25T18:59:29.7530953-04:00,10608851,0.0,1403.85144042969,411.999877929688,0.0,0.0,0.0,0.0,8011.10888671875,1800.59204101563,0.0,3.05185103416443,2023-07-25 18:59:29.753095300-04:00
413,2023-07-25T18:59:29.7530953-04:00,10808161,0.0,946.073791503906,476.088745117188,0.0,0.0,6.10370206832886,0.0,16022.2177734375,6591.998046875,0.0,3.05185103416443,2023-07-25 18:59:29.753095300-04:00
473,2023-07-25T18:59:29.7530953-04:00,10808163,0.0,915.555297851563,448.622100830078,0.0,0.0,0.0,0.0,14007.99609375,6286.81298828125,0.0,3.05185103416443,2023-07-25 18:59:29.753095300-04:00
73,2023-07-25T18:59:29.7530953-04:00,10608848,0.0,915.555297851563,265.511047363281,0.0,0.0,0.0,30.5185089111328,5996.88720703125,2288.88818359375,0.0,3.05185103416443,2023-07-25 18:59:29.753095300-04:00
333,2023-07-25T18:59:29.7530953-04:00,10795927,0.0,213.62956237793,201.422164916992,0.0,0.0,6.10370206832886,0.0,13000.884765625,7995.849609375,0.0,3.05185103416443,2023-07-25 18:59:29.753095300-04:00
493,2023-07-25T18:59:29.7530953-04:00,10883313,0.0,946.073791503906,494.399841308594,0.0,0.0,6.10370206832886,0.0,16983.55078125,5584.88720703125,0.0,3.05185103416443,2023-07-25 18:59:29.753095300-04:00
153,2023-07-25T18:59:29.7530953-04:00,10621445,0.0,427.259124755859,36.6222114562988,0.0,0.0,0.0,0.0,3021.33251953125,1312.2958984375,0.0,3.05185103416443,2023-07-25 18:59:29.753095300-04:00
273,2023-07-25T18:59:29.7530953-04:00,10793168,0.0,1220.74035644531,741.599792480469,0.0,0.0,6.10370206832886,0.0,26001.76953125,10101.626953125,0.0,3.05185103416443,2023-07-25 18:59:29.753095300-04:00
193,2023-07-25T18:59:29.7530953-04:00,10621447,0.0,549.333190917969,73.2444229125977,0.0,0.0,0.0,0.0,13000.884765625,4089.48022460938,0.0,3.05185103416443,2023-07-25 18:59:29.753095300-04:00
173,2023-07-25T18:59:29.7530953-04:00,10621447,0.0,549.333190917969,73.2444229125977,0.0,0.0,0.0,0.0,13000.884765625,4089.48022460938,0.0,3.05185103416443,2023-07-25 18:59:29.753095300-04:00
233,2023-07-25T18:59:29.7530953-04:00,10793167,0.0,885.036804199219,402.844329833984,0.0,0.0,0.0,0.0,11993.7744140625,5310.220703125,0.0,3.05185103416443,2023-07-25 18:59:29.753095300-04:00
133,2023-07-25T18:59:29.7530953-04:00,10621445,0.0,427.259124755859,36.6222114562988,0.0,0.0,0.0,0.0,3021.33251953125,1312.2958984375,0.0,3.05185103416443,2023-07-25 18:59:29.753095300-04:00
433,2023-07-25T18:59:29.7530953-04:00,10808161,0.0,946.073791503906,476.088745117188,0.0,0.0,6.10370206832886,0.0,16022.2177734375,6591.998046875,0.0,3.05185103416443,2023-07-25 18:59:29.753095300-04:00
513,2023-07-25T18:59:29.7530953-04:00,10883313,0.0,946.073791503906,494.399841308594,0.0,0.0,6.10370206832886,0.0,16983.55078125,5584.88720703125,0.0,3.05185103416443,2023-07-25 18:59:29.753095300-04:00
453,2023-07-25T18:59:29.7530953-04:00,10808163,0.0,915.555297851563,448.622100830078,0.0,0.0,0.0,0.0,14007.99609375,6286.81298828125,0.0,3.05185103416443,2023-07-25 18:59:29.753095300-04:00
373,2023-07-25T18:59:29.7530953-04:00,10808160,0.0,946.073791503906,457.777648925781,0.0,0.0,6.10370206832886,0.0,16022.2177734375,6286.81298828125,0.0,3.05185103416443,2023-07-25 18:59:29.753095300-04:00
53,2023-07-25T18:59:29.7530953-04:00,10608848,0.0,915.555297851563,265.511047363281,0.0,0.0,0.0,30.5185089111328,5996.88720703125,2288.88818359375,0.0,3.05185103416443,2023-07-25 18:59:29.753095300-04:00
93,2023-07-25T18:59:29.7530953-04:00,10608851,0.0,1403.85144042969,411.999877929688,0.0,0.0,0.0,0.0,8011.10888671875,1800.59204101563,0.0,3.05185103416443,2023-07-25 18:59:29.753095300-04:00
13,2023-07-25T18:59:29.7530953-04:00,10047622,0.0,793.481262207031,192.266616821289,0.0,0.0,12.2074041366577,0.0,42985.3203125,12390.5146484375,0.0,3.05185103416443,2023-07-25 18:59:29.753095300-04:00
313,2023-07-25T18:59:29.7530953-04:00,10793169,0.0,1037.62927246094,531.022094726563,0.0,0.0,0.0,0.0,16983.55078125,6012.146484375,0.0,3.05185103416443,2023-07-25 18:59:29.753095300-04:00
293,2023-07-25T18:59:29.7530953-04:00,10793169,0.0,1037.62927246094,531.022094726563,0.0,0.0,0.0,0.0,16983.55078125,6012.146484375,0.0,3.05185103416443,2023-07-25 18:59:29.753095300-04:00
114,2023-07-26T02:59:29.7530953-04:00,10608851,0.0,1312.2958984375,411.999877929688,0.0,0.0,0.0,0.0,8011.10888671875,1892.14758300781,0.0,3.05185103416443,2023-07-26 02:59:29.753095300-04:00
374,2023-07-26T02:59:29.7530953-04:00,10808160,0.0,976.59228515625,466.933197021484,0.0,0.0,6.10370206832886,0.0,16022.2177734375,6012.146484375,0.0,3.05185103416443,2023-07-26 02:59:29.753095300-04:00
494,2023-07-26T02:59:29.7530953-04:00,10883313,0.0,946.073791503906,503.555419921875,0.0,0.0,6.10370206832886,0.0,16983.55078125,5706.96142578125,0.0,3.05185103416443,2023-07-26 02:59:29.753095300-04:00
54,2023-07-26T02:59:29.7530953-04:00,10608848,0.0,915.555297851563,274.666595458984,0.0,0.0,0.0,30.5185089111328,5996.88720703125,2105.77709960938,0.0,3.05185103416443,2023-07-26 02:59:29.753095300-04:00
234,2023-07-26T02:59:29.7530953-04:00,10793167,0.0,885.036804199219,393.688781738281,0.0,0.0,0.0,0.0,11993.7744140625,5706.96142578125,0.0,3.05185103416443,2023-07-26 02:59:29.753095300-04:00
214,2023-07-26T02:59:29.7530953-04:00,10793167,0.0,885.036804199219,393.688781738281,0.0,0.0,0.0,0.0,11993.7744140625,5706.96142578125,0.0,3.05185103416443,2023-07-26 02:59:29.753095300-04:00
34,2023-07-26T02:59:29.7530953-04:00,10047622,0.0,823.999755859375,201.422164916992,0.0,0.0,12.2074041366577,0.0,41978.2109375,12085.330078125,0.0,3.05185103416443,2023-07-26 02:59:29.753095300-04:00
414,2023-07-26T02:59:29.7530953-04:00,10808161,0.0,915.555297851563,466.933197021484,0.0,0.0,6.10370206832886,0.0,16983.55078125,6714.072265625,0.0,3.05185103416443,2023-07-26 02:59:29.753095300-04:00
194,2023-07-26T02:59:29.7530953-04:00,10621447,0.0,549.333190917969,73.2444229125977,0.0,0.0,0.0,0.0,13000.884765625,4303.10986328125,0.0,3.05185103416443,2023-07-26 02:59:29.753095300-04:00
347,2023-07-26T02:59:29.7530953-04:00,10795927,0.0,213.62956237793,192.266616821289,0.0,0.0,6.10370206832886,0.0,13000.884765625,7812.73828125,0.0,3.05185103416443,2023-07-26 02:59:29.753095300-04:00
154,2023-07-26T02:59:29.7530953-04:00,10621445,0.0,457.777648925781,45.7777633666992,0.0,0.0,0.0,0.0,3021.33251953125,1403.85144042969,0.0,3.05185103416443,2023-07-26 02:59:29.753095300-04:00
294,2023-07-26T02:59:29.7530953-04:00,10793169,0.0,1007.11083984375,531.022094726563,0.0,0.0,0.0,0.0,16983.55078125,6103.70166015625,0.0,3.05185103416443,2023-07-26 02:59:29.753095300-04:00
314,2023-07-26T02:59:29.7530953-04:00,10793169,0.0,1007.11083984375,531.022094726563,0.0,0.0,0.0,0.0,16983.55078125,6103.70166015625,0.0,3.05185103416443,2023-07-26 02:59:29.753095300-04:00
94,2023-07-26T02:59:29.7530953-04:00,10608851,0.0,1312.2958984375,411.999877929688,0.0,0.0,0.0,0.0,8011.10888671875,1892.14758300781,0.0,3.05185103416443,2023-07-26 02:59:29.753095300-04:00
434,2023-07-26T02:59:29.7530953-04:00,10808161,0.0,915.555297851563,466.933197021484,0.0,0.0,6.10370206832886,0.0,16983.55078125,6714.072265625,0.0,3.05185103416443,2023-07-26 02:59:29.753095300-04:00
74,2023-07-26T02:59:29.7530953-04:00,10608848,0.0,915.555297851563,274.666595458984,0.0,0.0,0.0,30.5185089111328,5996.88720703125,2105.77709960938,0.0,3.05185103416443,2023-07-26 02:59:29.753095300-04:00
514,2023-07-26T02:59:29.7530953-04:00,10883313,0.0,946.073791503906,503.555419921875,0.0,0.0,6.10370206832886,0.0,16983.55078125,5706.96142578125,0.0,3.05185103416443,2023-07-26 02:59:29.753095300-04:00
454,2023-07-26T02:59:29.7530953-04:00,10808163,0.0,854.518249511719,439.466522216797,0.0,0.0,0.0,0.0,14007.99609375,7293.923828125,0.0,3.05185103416443,2023-07-26 02:59:29.753095300-04:00
134,2023-07-26T02:59:29.7530953-04:00,10621445,0.0,457.777648925781,45.7777633666992,0.0,0.0,0.0,0.0,3021.33251953125,1403.85144042969,0.0,3.05185103416443,2023-07-26 02:59:29.753095300-04:00
174,2023-07-26T02:59:29.7530953-04:00,10621447,0.0,549.333190917969,73.2444229125977,0.0,0.0,0.0,0.0,13000.884765625,4303.10986328125,0.0,3.05185103416443,2023-07-26 02:59:29.753095300-04:00
334,2023-07-26T02:59:29.7530953-04:00,10795927,0.0,213.62956237793,192.266616821289,0.0,0.0,6.10370206832886,0.0,13000.884765625,7812.73828125,0.0,3.05185103416443,2023-07-26 02:59:29.753095300-04:00
474,2023-07-26T02:59:29.7530953-04:00,10808163,0.0,854.518249511719,439.466522216797,0.0,0.0,0.0,0.0,14007.99609375,7293.923828125,0.0,3.05185103416443,2023-07-26 02:59:29.753095300-04:00
14,2023-07-26T02:59:29.7530953-04:00,10047622,0.0,823.999755859375,201.422164916992,0.0,0.0,12.2074041366577,0.0,41978.2109375,12085.330078125,0.0,3.05185103416443,2023-07-26 02:59:29.753095300-04:00
254,2023-07-26T02:59:29.7530953-04:00,10793168,0.0,1129.18481445313,677.510925292969,0.0,0.0,6.10370206832886,0.0,24994.66015625,9704.8857421875,0.0,3.05185103416443,2023-07-26 02:59:29.753095300-04:00
274,2023-07-26T02:59:29.7530953-04:00,10793168,0.0,1129.18481445313,677.510925292969,0.0,0.0,6.10370206832886,0.0,24994.66015625,9704.8857421875,0.0,3.05185103416443,2023-07-26 02:59:29.753095300-04:00
394,2023-07-26T02:59:29.7530953-04:00,10808160,0.0,976.59228515625,466.933197021484,0.0,0.0,6.10370206832886,0.0,16022.2177734375,6012.146484375,0.0,3.05185103416443,2023-07-26 02:59:29.753095300-04:00
215,2023-07-26T10:59:29.7530953-04:00,10793167,0.0,854.518249511719,393.688781738281,0.0,0.0,0.0,0.0,11993.7744140625,5584.88720703125,0.0,3.05185103416443,2023-07-26 10:59:29.753095300-04:00
415,2023-07-26T10:59:29.7530953-04:00,10808161,0.0,885.036804199219,466.933197021484,0.0,0.0,6.10370206832886,0.0,16983.55078125,6591.998046875,0.0,3.05185103416443,2023-07-26 10:59:29.753095300-04:00
95,2023-07-26T10:59:29.7530953-04:00,10608851,0.0,1312.2958984375,411.999877929688,0.0,0.0,0.0,0.0,8011.10888671875,1800.59204101563,0.0,3.05185103416443,2023-07-26 10:59:29.753095300-04:00
455,2023-07-26T10:59:29.7530953-04:00,10808163,0.0,854.518249511719,439.466522216797,0.0,0.0,0.0,0.0,15015.1064453125,7385.4794921875,0.0,3.05185103416443,2023-07-26 10:59:29.753095300-04:00
395,2023-07-26T10:59:29.7530953-04:00,10808160,0.0,976.59228515625,476.088745117188,0.0,0.0,6.10370206832886,0.0,16022.2177734375,6195.25732421875,0.0,3.05185103416443,2023-07-26 10:59:29.753095300-04:00
495,2023-07-26T10:59:29.7530953-04:00,10883313,0.0,915.555297851563,494.399841308594,0.0,0.0,6.10370206832886,0.0,16983.55078125,5706.96142578125,0.0,3.05185103416443,2023-07-26 10:59:29.753095300-04:00
375,2023-07-26T10:59:29.7530953-04:00,10808160,0.0,976.59228515625,476.088745117188,0.0,0.0,6.10370206832886,0.0,16022.2177734375,6195.25732421875,0.0,3.05185103416443,2023-07-26 10:59:29.753095300-04:00
15,2023-07-26T10:59:29.7530953-04:00,10047622,0.0,823.999755859375,201.422164916992,0.0,0.0,12.2074041366577,0.0,43992.4296875,12390.5146484375,0.0,3.05185103416443,2023-07-26 10:59:29.753095300-04:00
435,2023-07-26T10:59:29.7530953-04:00,10808161,0.0,885.036804199219,466.933197021484,0.0,0.0,6.10370206832886,0.0,16983.55078125,6591.998046875,0.0,3.05185103416443,2023-07-26 10:59:29.753095300-04:00
295,2023-07-26T10:59:29.7530953-04:00,10793169,0.0,976.59228515625,521.866516113281,0.0,0.0,0.0,0.0,16983.55078125,6103.70166015625,0.0,3.05185103416443,2023-07-26 10:59:29.753095300-04:00
315,2023-07-26T10:59:29.7530953-04:00,10793169,0.0,976.59228515625,521.866516113281,0.0,0.0,0.0,0.0,16983.55078125,6103.70166015625,0.0,3.05185103416443,2023-07-26 10:59:29.753095300-04:00
75,2023-07-26T10:59:29.7530953-04:00,10608848,0.0,915.555297851563,265.511047363281,0.0,0.0,0.0,30.5185089111328,5996.88720703125,2197.33276367188,0.0,3.05185103416443,2023-07-26 10:59:29.753095300-04:00
115,2023-07-26T10:59:29.7530953-04:00,10608851,0.0,1312.2958984375,411.999877929688,0.0,0.0,0.0,0.0,8011.10888671875,1800.59204101563,0.0,3.05185103416443,2023-07-26 10:59:29.753095300-04:00
275,2023-07-26T10:59:29.7530953-04:00,10793168,0.0,1129.18481445313,668.355346679688,0.0,0.0,6.10370206832886,0.0,23987.548828125,9491.2568359375,0.0,3.05185103416443,2023-07-26 10:59:29.753095300-04:00
335,2023-07-26T10:59:29.7530953-04:00,10795927,0.0,213.62956237793,192.266616821289,0.0,0.0,6.10370206832886,0.0,13000.884765625,7599.10888671875,0.0,3.05185103416443,2023-07-26 10:59:29.753095300-04:00
175,2023-07-26T10:59:29.7530953-04:00,10621447,0.0,518.814636230469,64.0888671875,0.0,0.0,0.0,0.0,13000.884765625,4303.10986328125,0.0,3.05185103416443,2023-07-26 10:59:29.753095300-04:00
155,2023-07-26T10:59:29.7530953-04:00,10621445,0.0,457.777648925781,45.7777633666992,0.0,0.0,0.0,0.0,3021.33251953125,1495.40698242188,0.0,3.05185103416443,2023-07-26 10:59:29.753095300-04:00
35,2023-07-26T10:59:29.7530953-04:00,10047622,0.0,823.999755859375,201.422164916992,0.0,0.0,12.2074041366577,0.0,43992.4296875,12390.5146484375,0.0,3.05185103416443,2023-07-26 10:59:29.753095300-04:00
255,2023-07-26T10:59:29.7530953-04:00,10793168,0.0,1129.18481445313,668.355346679688,0.0,0.0,6.10370206832886,0.0,23987.548828125,9491.2568359375,0.0,3.05185103416443,2023-07-26 10:59:29.753095300-04:00
348,2023-07-26T10:59:29.7530953-04:00,10795927,0.0,213.62956237793,192.266616821289,0.0,0.0,6.10370206832886,0.0,13000.884765625,7599.10888671875,0.0,3.05185103416443,2023-07-26 10:59:29.753095300-04:00
135,2023-07-26T10:59:29.7530953-04:00,10621445,0.0,457.777648925781,45.7777633666992,0.0,0.0,0.0,0.0,3021.33251953125,1495.40698242188,0.0,3.05185103416443,2023-07-26 10:59:29.753095300-04:00
195,2023-07-26T10:59:29.7530953-04:00,10621447,0.0,518.814636230469,64.0888671875,0.0,0.0,0.0,0.0,13000.884765625,4303.10986328125,0.0,3.05185103416443,2023-07-26 10:59:29.753095300-04:00
515,2023-07-26T10:59:29.7530953-04:00,10883313,0.0,915.555297851563,494.399841308594,0.0,0.0,6.10370206832886,0.0,16983.55078125,5706.96142578125,0.0,3.05185103416443,2023-07-26 10:59:29.753095300-04:00
235,2023-07-26T10:59:29.7530953-04:00,10793167,0.0,854.518249511719,393.688781738281,0.0,0.0,0.0,0.0,11993.7744140625,5584.88720703125,0.0,3.05185103416443,2023-07-26 10:59:29.753095300-04:00
55,2023-07-26T10:59:29.7530953-04:00,10608848,0.0,915.555297851563,265.511047363281,0.0,0.0,0.0,30.5185089111328,5996.88720703125,2197.33276367188,0.0,3.05185103416443,2023-07-26 10:59:29.753095300-04:00
475,2023-07-26T10:59:29.7530953-04:00,10808163,0.0,854.518249511719,439.466522216797,0.0,0.0,0.0,0.0,15015.1064453125,7385.4794921875,0.0,3.05185103416443,2023-07-26 10:59:29.753095300-04:00
496,2023-07-26T18:59:29.7530953-04:00,10883313,0.0,1007.11083984375,521.866516113281,0.0,0.0,6.10370206832886,0.0,17990.662109375,6103.70166015625,0.0,3.05185103416443,2023-07-26 18:59:29.753095300-04:00
156,2023-07-26T18:59:29.7530953-04:00,10621445,0.0,488.296142578125,45.7777633666992,0.0,0.0,0.0,0.0,3021.33251953125,1495.40698242188,0.0,3.05185103416443,2023-07-26 18:59:29.753095300-04:00
436,2023-07-26T18:59:29.7530953-04:00,10808161,0.0,946.073791503906,494.399841308594,0.0,0.0,6.10370206832886,0.0,17990.662109375,7293.923828125,0.0,3.05185103416443,2023-07-26 18:59:29.753095300-04:00
416,2023-07-26T18:59:29.7530953-04:00,10808161,0.0,946.073791503906,494.399841308594,0.0,0.0,6.10370206832886,0.0,17990.662109375,7293.923828125,0.0,3.05185103416443,2023-07-26 18:59:29.753095300-04:00
176,2023-07-26T18:59:29.7530953-04:00,10621447,0.0,549.333190917969,73.2444229125977,0.0,0.0,0.0,0.0,13000.884765625,4486.220703125,0.0,3.05185103416443,2023-07-26 18:59:29.753095300-04:00
56,2023-07-26T18:59:29.7530953-04:00,10608848,0.0,976.59228515625,283.822143554688,0.0,0.0,0.0,30.5185089111328,7003.998046875,2288.88818359375,0.0,3.05185103416443,2023-07-26 18:59:29.753095300-04:00
456,2023-07-26T18:59:29.7530953-04:00,10808163,0.0,946.073791503906,466.933197021484,0.0,0.0,0.0,0.0,16022.2177734375,8392.58984375,0.0,3.05185103416443,2023-07-26 18:59:29.753095300-04:00
76,2023-07-26T18:59:29.7530953-04:00,10608848,0.0,976.59228515625,283.822143554688,0.0,0.0,0.0,30.5185089111328,7003.998046875,2288.88818359375,0.0,3.05185103416443,2023-07-26 18:59:29.753095300-04:00
296,2023-07-26T18:59:29.7530953-04:00,10793169,0.0,1037.62927246094,540.177612304688,0.0,0.0,0.0,0.0,17990.662109375,6286.81298828125,0.0,3.05185103416443,2023-07-26 18:59:29.753095300-04:00
316,2023-07-26T18:59:29.7530953-04:00,10793169,0.0,1037.62927246094,540.177612304688,0.0,0.0,0.0,0.0,17990.662109375,6286.81298828125,0.0,3.05185103416443,2023-07-26 18:59:29.753095300-04:00
116,2023-07-26T18:59:29.7530953-04:00,10608851,0.0,1403.85144042969,430.310974121094,0.0,0.0,0.0,0.0,9018.2197265625,2014.2216796875,0.0,3.05185103416443,2023-07-26 18:59:29.753095300-04:00
276,2023-07-26T18:59:29.7530953-04:00,10793168,0.0,1312.2958984375,750.755310058594,0.0,0.0,6.10370206832886,0.0,26001.76953125,10101.626953125,0.0,3.05185103416443,2023-07-26 18:59:29.753095300-04:00
336,2023-07-26T18:59:29.7530953-04:00,10795927,0.0,213.62956237793,201.422164916992,0.0,0.0,6.10370206832886,0.0,14007.99609375,8087.40478515625,0.0,3.05185103416443,2023-07-26 18:59:29.753095300-04:00
476,2023-07-26T18:59:29.7530953-04:00,10808163,0.0,946.073791503906,466.933197021484,0.0,0.0,0.0,0.0,16022.2177734375,8392.58984375,0.0,3.05185103416443,2023-07-26 18:59:29.753095300-04:00
