energy_loss,location_zip
1.212921875,99557
0.809564933,99557
0.726829079,99557
0.619896634,99557
0.547304394,99557
0.431402085,99557
0.483012659,99557
0.482537613,99557
0.633112141,99557
1.082323715,99557
2.271693216,99557
2.85982304,99557
2.803314253,99557
2.992417122,99557
2.857739216,99557
2.920968642,99557
3.5,99557
3.5,99557
3.5,99557
3.5,99557
2.764454071,99557
2.072784106,99557
1.93721836,99557
1.374406421,99557
1.160766941,99557
1.189937308,99557
0.976117552,99557
0.895252176,99557
0.789855505,99557
0.604922894,99557
0.649602752,99557
0.640160783,99557
0.649370754,99557
1.078938416,99557
1.623594855,99557
2.036087432,99557
2.015081405,99557
1.933176187,99557
1.816597066,99557
1.917996456,99557
2.817792522,99557
3.5,99557
3.479595193,99557
2.557218168,99557
1.961572653,99557
2.0320844,99557
2.334835938,99557
1.677275839,99557
1.383110456,99557
1.336441301,99557
1.140877257,99557
0.954006589,99557
0.863441803,99557
0.582297432,99557
0.622647835,99557
0.68451446,99557
0.728317719,99557
0.756883421,99557
1.286008882,99557
1.385100177,99557
1.629629858,99557
1.566223954,99557
1.379970034,99557
1.641595132,99557
2.467899433,99557
3.136756743,99557
2.683080656,99557
2.099198539,99557
2.013493962,99557
2.103319293,99557
2.006390065,99557
1.665564099,99557
1.593848982,99557
1.235766264,99557
1.191105369,99557
0.96031705,99557
0.756883421,99557
0.560244587,99557
0.674754665,99557
0.582802097,99557
0.844661544,99557
0.946561268,99557
1.27827746,99557
1.614437607,99557
1.69714441,99557
1.492195341,99557
1.354189893,99557
1.298966893,99557
1.808008647,99557
2.268792536,99557
2.065925386,99557
1.940074201,99557
1.520981468,99557
1.504230613,99557
1.450479655,99557
1.337263012,99557
1.313948392,99557
1.313463777,99557
1.195084995,99557
0.925983802,99557
0.66443417,99557
0.547790335,99557
0.541840828,99557
0.587316006,99557
0.685299909,99557
0.633090668,99557
1.020063348,99557
1.499743395,99557
1.809793281,99557
1.504980974,99557
1.282430584,99557
1.297757326,99557
1.361968751,99557
2.184920396,99557
2.17548942,99557
2.148254943,99557
2.086158817,99557
1.962253083,99557
2.052938023,99557
1.671909165,99557
1.447187861,99557
0.995320136,99557
0.794515504,99557
0.764895309,99557
0.812092303,99557
0.651983125,99557
0.523041524,99557
0.466777064,99557
0.529927934,99557
1.061044086,99557
2.04056985,99557
2.426679428,99557
2.508754089,99557
2.023552645,99557
1.666597545,99557
1.75560004,99557
2.38540362,99557
2.341356113,99557
2.478156002,99557
2.403793048,99557
1.844925401,99557
1.575424282,99557
1.504175447,99557
0.987563017,99557
0.972521256,99557
0.779615214,99557
0.710349811,99557
0.71510156,99557
0.691536127,99557
0.436225162,99557
0.490449863,99557
0.516180762,99557
0.56236089,99557
0.679877979,99557
0.889397135,99557
1.231939073,99557
1.326838802,99557
1.76569454,99557
1.409643733,99557
0.503692669,99557
1.797108277,99557
3.5,99557
3.5,99557
3.303713373,99557
2.444214232,99557
2.014936679,99557
1.424808338,99557
1.104230518,99557
0.972982631,99557
0.984534719,99557
0.849372486,99557
0.752257258,99557
0.714548866,99557
0.544705285,99557
0.570920376,99557
0.620484652,99557
0.79878715,99557
1.361338905,99557
2.067826571,99557
2.69237209,99557
2.669658651,99557
2.88447562,99557
3.036556457,99557
3.062508739,99557
3.139864395,99557
3.5,99557
3.5,99557
3.5,99557
3.202469344,99557
2.367943003,99557
1.631640183,99557
1.759201613,99557
1.174287937,99557
1.060312157,99557
0.907748276,99557
0.811678906,99557
0.733586185,99557
0.683707145,99557
0.618162545,99557
0.69789453,99557
0.905093204,99557
1.040452834,99557
0.794034458,99557
1.7185252,99557
2.126396722,99557
1.956397691,99557
1.737783911,99557
1.78839968,99557
2.399095016,99557
2.547086241,99557
2.536100448,99557
2.024666135,99557
1.239088632,99557
1.076295591,99557
0.944208353,99557
0.646069279,99557
0.578592966,99557
0.482056555,99557
0.414263323,99557
0.365785024,99557
0.349687267,99557
0.31607507,99557
0.366726888,99557
0.428635361,99557
0.364187177,99557
0.452451346,99557
0.630773647,99557
0.684722876,99557
0.760895863,99557
0.697684118,99557
0.738749918,99557
0.728210241,99557
1.024401881,99557
1.391895031,99557
1.043841593,99557
0.945764973,99557
0.913396768,99557
0.884982493,99557
0.789855505,99557
0.778297217,99557
0.70345182,99557
0.597716783,99557
0.510958806,99557
0.468179443,99557
0.3675936,99557
0.376902178,99557
0.344171351,99557
0.40413537,99557
0.532038729,99557
0.751141916,99557
1.3871549,99557
1.753610027,99557
2.196064517,99557
2.30258984,99557
2.233577656,99557
1.989376707,99557
3.026923252,99557
2.911351861,99557
2.874171789,99557
2.22833731,99557
1.483942969,99557
1.149965997,99557
1.084636617,99557
0.790983216,99557
0.619110684,99557
0.544519396,99557
0.498540782,99557
0.417802829,99557
0.387317474,99557
0.339852071,99557
0.385963786,99557
0.427028979,99557
0.59598624,99557
1.044894238,99557
1.885085849,99557
2.344688484,99557
2.416068589,99557
2.351222392,99557
2.578322329,99557
2.358621899,99557
3.5,99557
3.5,99557
3.5,99557
2.993584374,99557
2.047141822,99557
1.490382688,99557
1.186240597,99557
0.97548661,99557
0.806944525,99557
0.678195219,99557
0.556010534,99557
0.542052751,99557
0.482493871,99557
0.422046733,99557
0.402233217,99557
0.427799431,99557
0.617787734,99557
0.981974573,99557
1.5362748,99557
1.805833995,99557
2.142246615,99557
2.135589328,99557
2.183963086,99557
2.097778077,99557
3.5,99557
3.5,99557
3.29227741,99557
2.922275658,99557
1.878076793,99557
1.092962813,99557
1.039086035,99557
0.858175184,99557
0.875975655,99557
0.741396669,99557
0.792416007,99557
0.580380326,99557
0.512728716,99557
0.485479146,99557
0.476023221,99557
0.484395372,99557
0.574801421,99557
1.062601432,99557
1.554884824,99557
2.071411452,99557
2.045867758,99557
2.534811248,99557
2.600775241,99557
2.236105971,99557
3.283077715,99557
3.5,99557
3.5,99557
3.149675531,99557
2.236617187,99557
1.301285093,99557
1.292311023,99557
1.176804393,99557
0.885913653,99557
0.822339064,99557
0.734187302,99557
0.545183428,99557
0.501983054,99557
0.507402535,99557
0.463513027,99557
0.527997814,99557
0.635562535,99557
1.191802552,99557
2.191108074,99557
2.336265746,99557
2.437538233,99557
2.488561561,99557
2.597381526,99557
2.330219548,99557
3.5,99557
3.5,99557
3.5,99557
3.5,99557
2.483242646,99557
1.372877607,99557
1.307727381,99557
1.177663335,99557
0.996460279,99557
0.912786437,99557
0.73941503,99557
0.708319278,99557
0.588309194,99557
0.508139728,99557
0.437241771,99557
0.650814166,99557
0.719012001,99557
1.041728711,99557
2.065278924,99557
2.62729018,99557
2.479954859,99557
2.567773823,99557
2.560484785,99557
2.560859068,99557
3.5,99557
3.5,99557
3.5,99557
3.226129761,99557
1.888870356,99557
1.291033008,99557
1.372297935,99557
1.43783108,99557
1.633368137,99557
2.134366882,99557
2.079719058,99557
2.016303268,99557
1.917797122,99557
1.411695196,99557
0.72260169,99557
0.480172121,99557
0.449340385,99557
0.367331843,99557
0.318050614,99557
0.289194297,99557
0.283777418,99557
0.259194112,99557
0.259349854,99557
0.258988054,99557
0.345248825,99557
0.465695965,99557
0.501294926,99557
0.998113297,99557
1.086426829,99557
1.289786275,99557
1.078994483,99557
1.143896416,99557
1.275827431,99557
2.061208538,99557
2.452406533,99557
2.496074453,99557
2.108998459,99557
1.317652975,99557
0.658485894,99557
0.518354697,99557
0.448430274,99557
0.377913539,99557
0.344762697,99557
0.313297829,99557
0.303284963,99557
0.299103253,99557
0.277866147,99557
0.347212666,99557
0.405480431,99557
0.400295707,99557
0.535989665,99557
1.085526852,99557
1.672758413,99557
1.854137855,99557
1.692268696,99557
1.524800406,99557
1.342813554,99557
2.135707648,99557
2.443525128,99557
2.284306902,99557
1.864122411,99557
1.329368424,99557
0.874233647,99557
0.619854138,99557
0.449412751,99557
0.394127111,99557
0.374872504,99557
0.33764777,99557
0.315903135,99557
0.316778468,99557
0.292439817,99557
0.279181252,99557
0.307460783,99557
0.345915165,99557
0.451616677,99557
0.67852123,99557
0.688860537,99557
0.796489315,99557
0.788233334,99557
0.723374258,99557
0.778662334,99557
1.535472087,99557
1.635940688,99557
1.553864192,99557
1.09706718,99557
0.965065757,99557
0.800009723,99557
0.654244145,99557
0.512632096,99557
0.451519953,99557
0.447310478,99557
0.428594134,99557
0.457408616,99557
0.41621109,99557
0.332502895,99557
0.366459994,99557
0.403632263,99557
0.384294526,99557
0.548989467,99557
0.86738349,99557
1.107106167,99557
1.282970577,99557
1.254517637,99557
1.115166477,99557
1.190496728,99557
2.144709539,99557
2.476952407,99557
2.359091663,99557
1.548374242,99557
0.903707262,99557
0.820325311,99557
0.705535819,99557
0.566749935,99557
0.488329028,99557
0.417029817,99557
0.400916341,99557
0.36959256,99557
0.359145013,99557
0.299334535,99557
0.293252808,99557
0.361769911,99557
0.517810785,99557
0.900597043,99557
1.338657376,99557
1.577785073,99557
1.726151983,99557
1.534680729,99557
1.621051123,99557
1.890536741,99557
2.488589944,99557
2.664061399,99557
2.626473676,99557
1.907955438,99557
1.094214018,99557
0.775632877,99557
0.714237119,99557
0.605258788,99557
0.521650154,99557
0.510508772,99557
0.42273079,99557
0.424420888,99557
0.38524316,99557
0.374977163,99557
0.416588417,99557
0.560682348,99557
0.764100872,99557
0.960563906,99557
1.422704445,99557
1.788423741,99557
1.990150777,99557
1.879803165,99557
1.850746277,99557
1.972878015,99557
3.194778761,99557
3.059376676,99557
2.971274935,99557
2.435459998,99557
1.368938249,99557
0.994934252,99557
0.90877709,99557
0.775624954,99557
0.73129957,99557
0.542311088,99557
0.75949187,99557
0.565042309,99557
0.726553003,99557
0.700730663,99557
0.749303022,99557
1.496605229,99557
1.95473711,99557
1.718863286,99557
2.342870533,99557
2.197437855,99557
2.102849636,99557
2.912549253,99557
2.825968059,99557
2.589008255,99557
2.087406372,99557
1.44910401,99557
0.920003065,99557
0.830055364,99557
0.595856609,99557
0.55061705,99557
0.460602281,99557
0.381227873,99557
0.375181014,99557
0.335315186,99557
0.324767356,99557
0.33514851,99557
0.477190805,99557
0.545595331,99557
0.822999982,99557
1.257390941,99557
1.563028199,99557
1.748967085,99557
1.992994557,99557
1.849914162,99557
1.935040318,99557
3.28007918,99557
2.910323528,99557
3.088555642,99557
2.494411836,99557
1.555378436,99557
1.123399041,99557
0.834202256,99557
0.521013604,99557
0.459571049,99557
0.43477661,99557
0.379895967,99557
0.331160722,99557
0.351572988,99557
0.280809238,99557
0.319005125,99557
0.389852198,99557
0.439815318,99557
0.723404863,99557
1.372076638,99557
1.909347412,99557
1.899701045,99557
1.835492125,99557
1.848568489,99557
1.87506987,99557
2.911720263,99557
2.858940744,99557
2.611623849,99557
2.090708993,99557
1.264937619,99557
0.751796982,99557
0.72464492,99557
0.637055148,99557
0.425707304,99557
0.380029053,99557
0.318035394,99557
0.345539609,99557
0.304311353,99557
0.265298089,99557
0.264330554,99557
0.377305454,99557
0.383848514,99557
0.432194213,99557
0.701205167,99557
0.676544141,99557
0.725553948,99557
0.776718679,99557
0.648312787,99557
0.756632996,99557
1.058469557,99557
1.095315294,99557
1.138284355,99557
0.944969012,99557
0.853955199,99557
0.767470228,99557
0.874906681,99557
0.678350805,99557
0.4805774,99557
0.445201128,99557
0.395466742,99557
0.326024607,99557
0.301775808,99557
0.270967124,99557
0.292834001,99557
0.481032762,99557
0.484182518,99557
0.733224092,99557
1.350580625,99557
1.788652328,99557
1.908005142,99557
1.798760837,99557
2.193105966,99557
2.150932409,99557
2.847877995,99557
3.276365505,99557
3.005877654,99557
2.488859588,99557
1.789241911,99557
0.896589031,99557
0.791207254,99557
0.707728848,99557
0.485491682,99557
0.418931663,99557
0.396973,99557
0.371975423,99557
0.402039255,99557
0.344414164,99557
0.377487828,99557
0.554241039,99557
0.610118637,99557
0.76000155,99557
1.269697435,99557
1.656242773,99557
1.675237586,99557
2.260980779,99557
2.548459938,99557
1.294848476,99557
1.520914901,99557
1.574227619,99557
1.850317959,99557
1.882085658,99557
1.869321533,99557
2.598527019,99557
2.782492044,99557
2.867114785,99557
2.366600406,99557
1.651591919,99557
0.817923457,99557
0.720759903,99557
0.510560195,99557
0.442252824,99557
0.361196587,99557
0.359970339,99557
0.293087198,99557
0.265543726,99557
0.261769841,99557
0.283681582,99557
0.421392429,99557
0.465364515,99557
0.620697257,99557
1.038755937,99557
1.375851668,99557
1.615512241,99557
1.674713664,99557
1.544805394,99557
1.834310096,99557
2.800392966,99557
2.694128942,99557
2.511618919,99557
2.207343909,99557
1.345765325,99557
0.824649353,99557
0.60395772,99557
0.561012465,99557
0.455585183,99557
0.454862897,99557
0.425020843,99557
0.387300679,99557
0.339736705,99557
0.319167738,99557
0.318644477,99557
0.464236017,99557
0.451350712,99557
0.68406796,99557
1.435448124,99557
1.746707369,99557
1.679606789,99557
2.123406839,99557
1.656277506,99557
2.140837985,99557
2.999829141,99557
2.59435226,99557
2.445860037,99557
2.025895168,99557
1.281340755,99557
0.752163631,99557
0.616480326,99557
0.494623066,99557
0.423485648,99557
0.43890299,99557
0.383051914,99557
0.362522411,99557
0.366514455,99557
0.312132395,99557
0.384461847,99557
0.442067385,99557
0.540113878,99557
0.604922894,99557
1.152137596,99557
1.354943739,99557
1.670420595,99557
1.213575861,99557
1.459344881,99557
1.915132019,99557
2.351994931,99557
2.366600406,99557
2.39165543,99557
1.685966842,99557
1.035906435,99557
0.659267226,99557
0.499659334,99557
0.424153292,99557
0.361250655,99557
0.31995089,99557
0.3175232,99557
0.306060694,99557
0.299546212,99557
0.288237213,99557
0.325249443,99557
0.458809047,99557
0.546393005,99557
0.405463246,99557
0.430409997,99557
0.547397571,99557
0.51789818,99557
0.39475425,99557
0.332228021,99557
0.440704705,99557
0.5316604,99557
0.719637643,99557
0.655270527,99557
0.638829899,99557
0.556963474,99557
0.488241022,99557
0.357588648,99557
0.292084792,99557
0.282418053,99557
0.242671428,99557
0.23711537,99557
0.191700123,99557
0.213119023,99557
0.206411577,99557
0.241189117,99557
0.339170643,99557
0.40871482,99557
0.585800254,99557
0.801329864,99557
0.976073112,99557
1.167260078,99557
1.180173631,99557
1.02316396,99557
1.281799038,99557
2.13898246,99557
2.176657223,99557
2.018424314,99557
1.602913567,99557
0.988305167,99557
0.648428686,99557
0.411927414,99557
0.305573158,99557
0.235837971,99557
0.22675283,99557
0.206607805,99557
0.200020535,99557
0.242870891,99557
0.205794884,99557
0.26655992,99557
0.34263728,99557
0.407493599,99557
0.503354343,99557
0.859308941,99557
1.246781156,99557
1.137696827,99557
1.253469952,99557
1.335276778,99557
1.262358905,99557
2.194798226,99557
2.262468983,99557
2.166926284,99557
1.741574924,99557
1.134640082,99557
0.549649548,99557
0.400193264,99557
0.319671083,99557
0.272439527,99557
0.272110939,99557
0.255765967,99557
0.215100431,99557
0.230210059,99557
0.21273297,99557
0.275023473,99557
0.333795806,99557
0.430061856,99557
0.532793601,99557
1.078088249,99557
1.317178001,99557
1.265453677,99557
1.4089816,99557
1.398344798,99557
1.528245993,99557
2.405397285,99557
2.477065674,99557
2.292403981,99557
1.733037631,99557
1.22216334,99557
0.721837177,99557
0.466764772,99557
0.371196727,99557
0.318639399,99557
0.309624471,99557
0.277212127,99557
0.253115913,99557
0.234564023,99557
0.239610055,99557
0.252858,99557
0.317300196,99557
0.432306588,99557
0.728532701,99557
1.105374654,99557
1.567068448,99557
1.738537039,99557
1.683701519,99557
1.655501901,99557
1.654900065,99557
3.042563406,99557
2.858636536,99557
2.686411926,99557
2.162214497,99557
1.414839389,99557
0.730530469,99557
0.56460285,99557
0.444397164,99557
0.345502593,99557
0.322147801,99557
0.299925448,99557
0.300970819,99557
0.281687072,99557
0.257146347,99557
0.290579553,99557
0.401913776,99557
0.469910706,99557
0.7089857,99557
1.261277641,99557
1.425989776,99557
2.170189596,99557
1.873616566,99557
1.672141814,99557
1.676693355,99557
2.971166389,99557
2.924521332,99557
2.697260216,99557
2.321877693,99557
1.500007811,99557
0.788824474,99557
0.634136146,99557
0.418052903,99557
0.367032028,99557
0.342547767,99557
0.352021191,99557
0.276137988,99557
0.27937617,99557
0.243700645,99557
0.348677248,99557
0.367811802,99557
0.31641402,99557
0.436510407,99557
1.035238149,99557
1.489657935,99557
1.665099733,99557
1.465665716,99557
1.560723433,99557
1.612106652,99557
2.589775483,99557
2.784653337,99557
2.444551788,99557
2.017785328,99557
1.197702385,99557
0.880654812,99557
0.67961097,99557
0.454686964,99557
1.280862192,99557
1.295135119,99557
1.160970486,99557
1.29160548,99557
2.12061556,99557
2.206029832,99557
2.185651815,99557
1.933388828,99557
1.261318053,99557
0.73261567,99557
0.430911804,99557
0.287204573,99557
0.255243033,99557
0.202255677,99557
0.201346406,99557
0.199686737,99557
0.203057531,99557
0.180979399,99557
0.273196032,99557
0.438027332,99557
0.43169757,99557
0.548116635,99557
0.816061394,99557
1.015960698,99557
1.327927073,99557
1.077061023,99557
1.057035477,99557
1.266840473,99557
2.079770951,99557
2.37592338,99557
2.073107911,99557
1.852655954,99557
1.188563853,99557
0.655816803,99557
0.422666453,99557
0.342242456,99557
0.280070822,99557
0.257447516,99557
0.390627721,99557
0.4709226,99557
0.493510168,99557
0.997196781,99557
1.11391284,99557
1.082295638,99557
1.113561569,99557
1.043997847,99557
1.136499849,99557
1.870367147,99557
1.896119376,99557
1.733914108,99557
1.267032862,99557
0.759029385,99557
0.471379543,99557
0.382228332,99557
0.275353814,99557
0.220330467,99557
0.207696926,99557
0.14094462,99557
0.193112797,99557
0.181945101,99557
0.199947116,99557
0.257634695,99557
0.21930134,99557
0.291768855,99557
0.347313389,99557
0.439803386,99557
0.512464644,99557
0.494319424,99557
0.478073651,99557
0.457578989,99557
0.4451231,99557
0.702328044,99557
0.757102577,99557
0.785480268,99557
0.764116599,99557
0.584100813,99557
0.537967314,99557
0.369297291,99557
0.267764226,99557
0.220457165,99557
0.201213218,99557
0.198166069,99557
0.175872387,99557
0.174456724,99557
0.212952936,99557
0.221730387,99557
0.292352256,99557
0.412493439,99557
0.47450998,99557
0.933313145,99557
1.679074413,99557
1.33225347,99557
1.245636302,99557
1.121283287,99557
1.170216605,99557
2.27588485,99557
2.188152865,99557
1.958688437,99557
1.610781959,99557
1.177946465,99557
0.661270132,99557
0.419648157,99557
0.278108045,99557
0.229839007,99557
0.224884685,99557
0.188206737,99557
0.173271388,99557
0.177915527,99557
0.19128284,99557
0.254865943,99557
0.319884743,99557
0.406064941,99557
0.693085553,99557
0.994709934,99557
1.012071441,99557
0.99072132,99557
1.063352703,99557
1.092088336,99557
1.462378483,99557
2.41017131,99557
2.368690593,99557
2.341342348,99557
1.801186771,99557
1.320339215,99557
0.743466282,99557
0.464843028,99557
0.315296679,99557
0.29931977,99557
0.269013237,99557
0.25002963,99557
0.227919512,99557
0.210696448,99557
0.208636846,99557
0.282226856,99557
0.366356531,99557
0.466426798,99557
0.602979346,99557
1.114473091,99557
1.200776055,99557
1.047373955,99557
1.191674883,99557
1.211832289,99557
1.429967295,99557
2.511533378,99557
2.265419779,99557
2.055323282,99557
1.728295869,99557
1.003404953,99557
0.618268643,99557
0.445039077,99557
0.353196411,99557
0.286722666,99557
0.297197359,99557
0.230611651,99557
0.198899597,99557
0.168559373,99557
0.257255843,99557
0.252220568,99557
0.351508982,99557
0.461668286,99557
0.57820983,99557
0.853772318,99557
1.295483228,99557
1.427838096,99557
1.300043676,99557
1.08916655,99557
1.352023754,99557
2.22173519,99557
2.34943868,99557
2.118179607,99557
1.739573103,99557
1.025777213,99557
0.725786403,99557
0.477420763,99557
0.328170084,99557
0.292722045,99557
1.060877295,99557
1.121340443,99557
1.213120034,99557
1.291687272,99557
1.131843717,99557
1.290276721,99557
2.306878186,99557
2.173300636,99557
2.134485168,99557
1.555075528,99557
0.821246276,99557
0.535160138,99557
0.426317957,99557
0.29959545,99557
0.351690347,99557
0.297388656,99557
0.251462126,99557
0.26312016,99557
0.223934354,99557
0.219040224,99557
0.287387803,99557
0.356739193,99557
0.428002452,99557
0.550403459,99557
0.578599809,99557
0.559551255,99557
0.640808741,99557
0.492221787,99557
0.400039623,99557
0.508543809,99557
0.914755701,99557
1.126480929,99557
0.920106612,99557
0.907174109,99557
0.72484404,99557
0.608314088,99557
0.477911942,99557
0.377908009,99557
0.327500475,99557
0.2674943,99557
0.157040345,99557
0.125916783,99557
0.117611842,99557
0.125742867,99557
0.188480027,99557
0.241202372,99557
0.349336253,99557
0.449038921,99557
0.656151965,99557
0.781864732,99557
0.940357305,99557
1.255989165,99557
1.235986283,99557
1.406067929,99557
2.090227741,99557
1.91704971,99557
1.8471744,99557
1.54326278,99557
1.018882536,99557
0.518128032,99557
0.421912326,99557
0.250232093,99557
0.220398035,99557
0.189555584,99557
0.170051099,99557
0.20625221,99557
0.153488562,99557
0.188620653,99557
0.217732782,99557
0.338472452,99557
0.426547064,99557
0.43330678,99557
0.680523466,99557
0.865147929,99557
0.858083515,99557
0.847913923,99557
0.859725952,99557
1.173108667,99557
1.872643906,99557
1.803590177,99557
1.719928865,99557
1.326714456,99557
0.92474631,99557
0.520215217,99557
0.321458865,99557
0.222939309,99557
0.177282407,99557
0.160975461,99557
0.154607836,99557
0.146530977,99557
0.135076406,99557
0.131330281,99557
0.224407137,99557
0.271430922,99557
0.411967831,99557
0.444781056,99557
0.80095142,99557
0.914050306,99557
0.844281267,99557
0.86933673,99557
0.931011484,99557
1.035018485,99557
1.804133883,99557
1.959821719,99557
1.681391058,99557
1.40335975,99557
0.885168686,99557
0.465800334,99557
0.342768939,99557
0.211895652,99557
0.185957724,99557
0.166148876,99557
0.144267005,99557
0.13570533,99557
0.130737611,99557
0.159667931,99557
0.263212458,99557
0.346735751,99557
0.298075868,99557
0.443785679,99557
0.739948882,99557
0.915710999,99557
0.831525836,99557
0.724629604,99557
0.80483673,99557
1.001450451,99557
1.947637286,99557
1.794480221,99557
1.672060385,99557
1.571655205,99557
1.011214875,99557
0.516206615,99557
0.379918147,99557
0.258800384,99557
0.190143541,99557
0.173095434,99557
0.169824882,99557
0.149688382,99557
0.145307615,99557
0.140286809,99557
0.216764192,99557
0.394567751,99557
0.378234362,99557
0.488310169,99557
0.652259181,99557
0.910304237,99557
0.868196375,99557
0.849687567,99557
1.029424937,99557
1.101537994,99557
1.980264175,99557
1.935578456,99557
1.796300367,99557
1.438543115,99557
1.040250968,99557
0.525210285,99557
0.377847179,99557
0.27473105,99557
0.200270061,99557
0.182029531,99557
0.165635907,99557
0.159032309,99557
0.148909761,99557
0.162669071,99557
0.198097996,99557
0.321117222,99557
0.465450435,99557
0.469201796,99557
0.831246948,99557
0.987062446,99557
0.965207161,99557
1.088575154,99557
1.044797685,99557
1.147112257,99557
1.792058809,99557
1.979542658,99557
2.007078224,99557
1.432087315,99557
0.95110041,99557
0.572233013,99557
0.385366009,99557
0.259849461,99557
0.203605159,99557
0.187345224,99557
0.171534492,99557
0.163875894,99557
0.141360338,99557
0.18341003,99557
0.29470634,99557
0.405887251,99557
0.353383558,99557
0.389116726,99557
0.42849402,99557
0.57320656,99557
0.57993494,99557
0.483287793,99557
0.471212795,99557
0.456988904,99557
0.763723462,99557
0.867609719,99557
0.860927508,99557
0.778614705,99557
0.549469487,99557
0.512748041,99557
0.412510772,99557
0.295830649,99557
0.23640625,99557
0.220132046,99557
0.185756053,99557
0.189093697,99557
0.201592717,99557
0.180310285,99557
0.299940229,99557
0.3612074,99557
0.434829998,99557
0.479872949,99557
0.852750212,99557
1.260893752,99557
1.028165741,99557
0.995338086,99557
0.868992868,99557
1.207251491,99557
2.13890352,99557
2.008709886,99557
1.902305762,99557
1.665912415,99557
1.134774241,99557
0.609886775,99557
0.387283883,99557
0.219250789,99557
0.193045597,99557
0.1897789,99557
0.168555679,99557
0.159894475,99557
0.147877065,99557
0.161564324,99557
0.229532898,99557
0.332918015,99557
0.397307482,99557
0.501059287,99557
0.749201792,99557
0.961728081,99557
0.98073584,99557
0.820879458,99557
0.854861576,99557
1.081547059,99557
0.938334517,99557
1.130303361,99557
1.993286667,99557
2.178143969,99557
2.138758799,99557
1.875685846,99557
1.283429151,99557
0.804352569,99557
0.553832579,99557
0.29202159,99557
0.186637227,99557
0.152984983,99557
0.13858705,99557
0.13240832,99557
0.132172736,99557
0.136515143,99557
0.219217092,99557
0.361791554,99557
0.421912326,99557
0.469842874,99557
0.686324275,99557
0.907234088,99557
0.873964506,99557
0.900912946,99557
0.745197047,99557
1.00192314,99557
1.701972368,99557
1.768724146,99557
1.618360606,99557
1.432324166,99557
0.919787361,99557
0.586433876,99557
0.510624476,99557
0.436409372,99557
0.876447221,99557
1.026269278,99557
1.123065344,99557
2.11008294,99557
2.46408518,99557
2.224417797,99557
2.006848825,99557
1.296456134,99557
0.769867918,99557
0.525595008,99557
0.359905573,99557
0.247915433,99557
0.184254735,99557
0.138754549,99557
0.135907557,99557
0.12204297,99557
0.154522954,99557
0.241295162,99557
0.411009894,99557
0.446612819,99557
0.638348245,99557
0.818957044,99557
0.836660791,99557
0.86155365,99557
1.720861026,99557
2.060407855,99557
1.65147631,99557
1.383163356,99557
0.984650762,99557
0.570804828,99557
0.484376589,99557
0.222311108,99557
0.166960248,99557
0.138289152,99557
0.134429153,99557
0.127174447,99557
0.113495894,99557
0.140657692,99557
0.267457079,99557
0.374789889,99557
0.384316833,99557
0.451671088,99557
0.620243743,99557
0.564089236,99557
0.564751571,99557
0.613348196,99557
0.514940564,99557
0.459442989,99557
0.609170389,99557
0.770594272,99557
0.829418928,99557
0.824093935,99557
0.664661509,99557
0.530334034,99557
0.424551786,99557
0.236244439,99557
0.188894242,99557
0.151776967,99557
0.133444755,99557
0.129096902,99557
0.119234013,99557
0.171243999,99557
0.250034128,99557
0.299305005,99557
0.497448862,99557
0.592144958,99557
0.698157589,99557
0.909943784,99557
0.983214088,99557
0.875537886,99557
0.798875594,99557
0.855560397,99557
1.747967873,99557
2.079433654,99557
2.221641328,99557
1.745815778,99557
1.184369922,99557
0.603859847,99557
0.383302503,99557
0.252595696,99557
0.169380304,99557
0.158784867,99557
0.133780163,99557
0.119075642,99557
0.103416789,99557
0.149824153,99557
0.267852679,99557
0.324823752,99557
0.430840943,99557
0.389902752,99557
0.74102491,99557
0.892776949,99557
0.972956011,99557
0.822420644,99557
1.002873356,99557
1.094279891,99557
1.654113213,99557
2.206876142,99557
1.964988594,99557
1.711468396,99557
1.033216293,99557
0.612144031,99557
0.395489371,99557
0.22429209,99557
0.174772492,99557
0.156438444,99557
0.124097457,99557
0.123783918,99557
0.15495114,99557
0.157786307,99557
0.229834694,99557
0.358002989,99557
0.431384359,99557
0.503162888,99557
0.681562824,99557
1.091599534,99557
0.915934834,99557
0.885033271,99557
0.950854773,99557
0.897978031,99557
1.64254041,99557
2.174428054,99557
1.953555004,99557
1.621371844,99557
1.062304706,99557
0.525712409,99557
0.474522374,99557
0.266931617,99557
0.178109101,99557
0.176529444,99557
0.167526807,99557
0.134498427,99557
0.150214402,99557
0.14512935,99557
0.239984503,99557
0.316231875,99557
0.451471595,99557
0.364855239,99557
0.745181515,99557
0.979569117,99557
1.011350574,99557
0.905709519,99557
0.900434843,99557
1.052997529,99557
1.788351558,99557
1.968962886,99557
1.96179945,99557
1.627861797,99557
1.003810503,99557
0.564413597,99557
0.404432808,99557
0.292425222,99557
0.194411643,99557
0.170322015,99557
0.150420183,99557
0.145050538,99557
0.138145339,99557
0.165969247,99557
0.241202372,99557
0.372930712,99557
0.567154097,99557
0.441475437,99557
0.728225594,99557
1.142184428,99557
0.909935202,99557
0.940409648,99557
0.812270663,99557
0.995006038,99557
1.751406839,99557
2.208466753,99557
2.078266296,99557
1.641825663,99557
1.038746768,99557
0.624829004,99557
0.452451346,99557
0.279894698,99557
0.187170045,99557
0.159470285,99557
0.139738127,99557
0.15350266,99557
